id,sentiment
"4897_8",0.9939135909080505
"7360_1",0.06169721484184265
"11012_10",0.9829493761062622
"12046_1",0.06439835578203201
"2331_2",0.6922762989997864
"8961_9",0.9933225512504578
"751_7",0.9186729788780212
"9884_10",0.9657017588615417
"10016_8",0.9797980785369873
"8023_10",0.9459629058837891
"2628_1",0.007368050049990416
"5832_1",0.01136699691414833
"7302_1",0.021670419722795486
"4501_3",0.16267149150371552
"1121_7",0.871406078338623
"8334_3",0.9273090958595276
"9789_10",0.9195240139961243
"4230_10",0.9353534579277039
"824_4",0.0179387629032135
"6803_9",0.659619152545929
"3086_7",0.9722757935523987
"1135_8",0.9833400845527649
"10136_1",0.0059645879082381725
"11129_3",0.023953264579176903
"2072_8",0.6096963882446289
"9501_7",0.9849046468734741
"319_10",0.9887416958808899
"1693_7",0.9909663200378418
"10886_1",0.006326541304588318
"9406_8",0.9315322637557983
"10376_10",0.32028746604919434
"9902_1",0.05090778321027756
"9938_8",0.7514156699180603
"7080_9",0.5543049573898315
"11944_8",0.2849581241607666
"5249_1",0.01126902736723423
"9599_2",0.7031993269920349
"9620_1",0.16138873994350433
"11244_1",0.08843164891004562
"6841_10",0.9909257888793945
"10050_4",0.9241653084754944
"10512_9",0.9825798273086548
"11327_3",0.012684270739555359
"10681_8",0.9794268608093262
"808_3",0.09428001195192337
"546_7",0.9929292798042297
"10765_1",0.0028900769539177418
"7189_9",0.9448131918907166
"6005_9",0.9579086303710938
"11915_9",0.9901123642921448
"5740_10",0.9826626777648926
"7097_10",0.5112670660018921
"9573_10",0.9327200651168823
"5084_4",0.605961799621582
"12332_7",0.8067640662193298
"8154_1",0.013372701592743397
"5610_1",0.22915221750736237
"5323_9",0.9596182107925415
"11034_8",0.9524857997894287
"3977_2",0.04732338711619377
"12380_7",0.38685181736946106
"1737_8",0.9304543733596802
"6030_9",0.9327577948570251
"5918_7",0.9824402332305908
"7061_9",0.964451253414154
"266_8",0.9633339643478394
"1375_10",0.9884301424026489
"8648_3",0.0037882167380303144
"10146_10",0.9808318018913269
"4578_10",0.9912618398666382
"4685_8",0.988598108291626
"11843_9",0.9776471853256226
"5467_10",0.9948731064796448
"10140_10",0.9653193950653076
"7721_8",0.9860542416572571
"11208_10",0.41429880261421204
"1063_10",0.9913172721862793
"8260_10",0.8826947212219238
"3182_9",0.9924737215042114
"2797_8",0.9683075547218323
"7613_2",0.9653838276863098
"11624_4",0.017165634781122208
"4847_10",0.9819728136062622
"10684_7",0.9175063371658325
"6312_1",0.5050893425941467
"4925_3",0.010026630945503712
"4125_1",0.007601623889058828
"2394_10",0.9959619641304016
"12105_10",0.9163825511932373
"7812_1",0.008877281099557877
"1061_8",0.9887565970420837
"9343_3",0.915816068649292
"7696_10",0.9949225783348083
"9355_10",0.9954230189323425
"782_9",0.9942076206207275
"9882_10",0.9939392805099487
"10642_10",0.9875659942626953
"7410_2",0.00815428514033556
"9591_4",0.03203870356082916
"11902_3",0.27250364422798157
"3495_7",0.29970991611480713
"6733_1",0.014460058882832527
"4552_1",0.0029936344362795353
"6722_1",0.04979819059371948
"188_10",0.9869623780250549
"5099_10",0.9728063344955444
"10313_1",0.1131344586610794
"6756_9",0.90900057554245
"6622_2",0.012164794839918613
"4807_10",0.9957789182662964
"7173_3",0.1506275236606598
"11321_8",0.38162028789520264
"7909_9",0.3353622555732727
"8012_7",0.033612918108701706
"8615_4",0.02510557882487774
"8117_10",0.9776268005371094
"1892_10",0.9725746512413025
"4617_1",0.17688944935798645
"1893_8",0.9850747585296631
"5435_1",0.010837053880095482
"162_3",0.016673747450113297
"6516_10",0.9947689771652222
"11588_7",0.7471895813941956
"2006_1",0.017064852640032768
"1594_4",0.6335827708244324
"1472_1",0.009425695985555649
"3647_1",0.32275524735450745
"174_7",0.963021993637085
"5539_7",0.02150355651974678
"3384_10",0.9935522079467773
"3811_4",0.2517032325267792
"4079_8",0.21982069313526154
"1179_7",0.9833258390426636
"3069_9",0.9937803149223328
"3769_8",0.942539393901825
"9247_10",0.9491044878959656
"10434_1",0.00547172361984849
"1147_10",0.9894850850105286
"5344_7",0.9875956773757935
"8073_10",0.984136700630188
"7833_3",0.007359046954661608
"8370_1",0.02229621820151806
"9007_8",0.026731597259640694
"6624_7",0.9005562663078308
"6683_3",0.16865456104278564
"12275_7",0.5326919555664062
"11927_8",0.9672607183456421
"1560_10",0.9920579791069031
"1325_9",0.6981958150863647
"3548_8",0.056281283497810364
"607_1",0.003728666575625539
"6702_7",0.456817626953125
"5702_3",0.010156212374567986
"11345_8",0.9826434254646301
"3428_4",0.2878361642360687
"7209_9",0.9935852885246277
"8425_8",0.9886063933372498
"3087_1",0.015428397804498672
"1119_8",0.6684192419052124
"5715_3",0.6064508557319641
"8645_1",0.04846961796283722
"2149_3",0.00834696739912033
"10403_10",0.916337788105011
"5628_1",0.16732999682426453
"5570_10",0.9947720170021057
"1613_3",0.017228569835424423
"1454_4",0.9883419871330261
"5094_3",0.04685108736157417
"7982_1",0.26156553626060486
"6894_2",0.9768536686897278
"6554_1",0.2122240662574768
"4721_3",0.07790590077638626
"6904_4",0.03612823411822319
"893_8",0.994667649269104
"4605_4",0.40810683369636536
"11516_7",0.3852365016937256
"11718_7",0.9948133230209351
"5956_1",0.006805764976888895
"7455_9",0.40108761191368103
"6396_4",0.9394121170043945
"1223_8",0.9691302180290222
"8556_1",0.013996800407767296
"6108_8",0.8310322165489197
"11690_1",0.0046960581094026566
"3778_9",0.9333159923553467
"3627_4",0.8025146722793579
"8256_4",0.04891879856586456
"533_1",0.0062882425263524055
"5235_4",0.022069694474339485
"621_2",0.03125186637043953
"5365_1",0.1712917983531952
"8180_3",0.6613070368766785
"7396_7",0.16106827557086945
"9776_10",0.9607551693916321
"8175_10",0.9878272414207458
"3128_1",0.048559390008449554
"4606_1",0.050122737884521484
"6158_2",0.024316467344760895
"3281_10",0.798011302947998
"4723_4",0.06341088563203812
"11994_3",0.08608798682689667
"7701_1",0.0027283369563519955
"103_3",0.3367622494697571
"8908_10",0.9927663803100586
"8876_1",0.017965856939554214
"7519_9",0.8621921539306641
"12456_8",0.9041446447372437
"9514_8",0.6183465719223022
"8680_8",0.8646554350852966
"12402_10",0.985368549823761
"362_2",0.16938161849975586
"9825_7",0.983609676361084
"2913_3",0.3562678396701813
"7164_8",0.985818088054657
"11177_7",0.8244629502296448
"5707_10",0.9934380650520325
"8103_10",0.9682239294052124
"6289_1",0.02104184962809086
"11754_1",0.286657452583313
"11640_10",0.9410735368728638
"9933_7",0.7029999494552612
"185_10",0.9850749969482422
"242_10",0.9958651065826416
"9369_8",0.9461135864257812
"7453_10",0.9560683965682983
"7514_7",0.041861243546009064
"10860_2",0.024183697998523712
"8663_8",0.928222119808197
"9108_1",0.010692708194255829
"7941_1",0.020508065819740295
"10116_1",0.003393961349502206
"9841_4",0.052475687116384506
"4512_9",0.9739463925361633
"4853_2",0.08478352427482605
"2664_4",0.4126417934894562
"9966_10",0.9893747568130493
"5167_2",0.012050196528434753
"3894_2",0.022740384563803673
"3929_8",0.7959191799163818
"7165_10",0.9870356917381287
"5451_8",0.5977334976196289
"2947_4",0.5673857927322388
"4611_10",0.9161556363105774
"5807_1",0.6371166110038757
"9464_8",0.9824485182762146
"3124_10",0.8090551495552063
"2705_4",0.9730181097984314
"12187_8",0.9813396334648132
"12319_10",0.9772552847862244
"9874_3",0.051134467124938965
"3406_4",0.04126657173037529
"2327_10",0.9931789636611938
"605_10",0.9828827977180481
"8080_4",0.2670271098613739
"3074_10",0.9935612678527832
"2499_3",0.05801980942487717
"1013_1",0.9047062397003174
"11535_1",0.010100350715219975
"4118_7",0.9704774618148804
"10492_8",0.9918997287750244
"2129_4",0.5147371888160706
"9814_10",0.1722666323184967
"10671_9",0.7055874466896057
"5980_10",0.9932762384414673
"2755_2",0.6461873650550842
"5461_2",0.9735938310623169
"11979_1",0.07048667222261429
"8810_1",0.008844002149999142
"852_7",0.9889267683029175
"10961_4",0.04278719425201416
"7436_4",0.37819936871528625
"11281_3",0.5692337155342102
"4208_3",0.0804101824760437
"8213_10",0.8448686599731445
"9851_2",0.5959022641181946
"4713_7",0.8291448950767517
"9528_1",0.986090898513794
"3595_10",0.994867205619812
"5785_3",0.39168623089790344
"10370_3",0.0062468224205076694
"1980_3",0.19188284873962402
"8800_4",0.0735846608877182
"4437_3",0.16804394125938416
"28_3",0.550527811050415
"12171_1",0.37043797969818115
"9359_3",0.029467931017279625
"3831_9",0.9956639409065247
"10962_7",0.9800174236297607
"1500_9",0.9441673755645752
"11470_10",0.9907671213150024
"11843_3",0.12009596079587936
"11200_4",0.6749967336654663
"1067_1",0.044426217675209045
"3333_1",0.015443993732333183
"4487_4",0.9553348422050476
"6428_1",0.0168459415435791
"575_7",0.10193471610546112
"10904_9",0.8328462243080139
"11821_2",0.3158190846443176
"11605_1",0.00630770530551672
"1111_7",0.8043025732040405
"10295_1",0.5144971609115601
"1146_4",0.006057571154087782
"2405_9",0.20784661173820496
"11081_10",0.987241268157959
"2201_10",0.9933911561965942
"4844_1",0.011828265152871609
"11007_8",0.9783198237419128
"6535_7",0.7146413326263428
"2653_4",0.012078226543962955
"8245_10",0.9563028216362
"9951_8",0.9878864288330078
"6133_8",0.05397835746407509
"10006_2",0.007510595489293337
"7350_1",0.12776368856430054
"4509_9",0.9941446185112
"948_1",0.005828134715557098
"3987_1",0.06763660907745361
"2947_10",0.025680875405669212
"6041_3",0.0034489494282752275
"2946_1",0.018051940947771072
"11967_4",0.0054139019921422005
"1185_10",0.9949294328689575
"10323_2",0.7770278453826904
"11706_2",0.0033594698179513216
"3663_1",0.011522461660206318
"5602_10",0.9956617951393127
"4870_10",0.6856241822242737
"1994_1",0.009351312182843685
"10807_7",0.9711288213729858
"6871_3",0.9782875180244446
"1175_2",0.003339297603815794
"10919_7",0.9889169931411743
"8127_10",0.8609434962272644
"12497_4",0.2578214704990387
"3274_1",0.062420617789030075
"2568_3",0.0627463310956955
"840_2",0.011336054652929306
"5626_10",0.9947696328163147
"7561_10",0.9951668977737427
"4600_3",0.4903230667114258
"3324_9",0.43120595812797546
"8899_7",0.9233196377754211
"5592_8",0.8734238147735596
"12483_4",0.014381538145244122
"7874_1",0.0031065293587744236
"5878_10",0.9796499013900757
"4303_9",0.8213229179382324
"9421_1",0.020439215004444122
"10269_4",0.2418076992034912
"10615_2",0.05024736002087593
"2634_10",0.9856614470481873
"7522_1",0.02753595821559429
"9289_10",0.6771948337554932
"4636_10",0.8732771873474121
"1241_7",0.46209579706192017
"9458_9",0.9612500667572021
"11690_10",0.9941312670707703
"7176_4",0.8671603202819824
"6212_10",0.9862688183784485
"6319_1",0.03605763986706734
"5229_3",0.33254873752593994
"466_9",0.9928188920021057
"8693_2",0.24269528687000275
"2952_10",0.9918564558029175
"1128_1",0.015074814669787884
"3975_10",0.9483913779258728
"11365_10",0.7895099520683289
"2074_9",0.9839543104171753
"9768_10",0.9934843182563782
"4895_1",0.03270375728607178
"5726_10",0.9909678101539612
"9993_10",0.9939914345741272
"11319_2",0.49635669589042664
"10561_2",0.07094097882509232
"5455_8",0.9945802092552185
"10684_3",0.038020893931388855
"3652_3",0.05231533199548721
"7825_1",0.06846261769533157
"8806_1",0.032241977751255035
"275_10",0.9859563112258911
"2246_1",0.03899557888507843
"11968_2",0.004483259283006191
"2528_1",0.41002357006073
"8491_8",0.6737281084060669
"13_1",0.955760657787323
"4530_8",0.9413495659828186
"5207_3",0.015806762501597404
"11648_10",0.9900612831115723
"8260_1",0.17055387794971466
"10730_10",0.950899600982666
"10402_3",0.19496282935142517
"8077_1",0.007527301553636789
"8598_8",0.960213303565979
"2809_3",0.004730860702693462
"12490_10",0.9926296472549438
"1447_9",0.9923143982887268
"1605_3",0.16876977682113647
"2311_4",0.01152857393026352
"3235_9",0.8411579728126526
"5725_10",0.9682204723358154
"9025_10",0.9889261722564697
"6049_9",0.9093369841575623
"4803_10",0.9944227337837219
"191_9",0.9947918057441711
"420_3",0.47460612654685974
"5238_2",0.02466665208339691
"1280_9",0.9638609290122986
"9408_4",0.16252055764198303
"819_1",0.005697221960872412
"1656_4",0.02679510973393917
"9964_3",0.0406959131360054
"10404_4",0.825896143913269
"12369_10",0.9833673238754272
"6423_1",0.007939950563013554
"9942_8",0.7064424753189087
"1519_1",0.2427390217781067
"100_10",0.9917089343070984
"3216_10",0.963992178440094
"3909_10",0.5541674494743347
"5034_7",0.9910159111022949
"14_8",0.9936239719390869
"5891_3",0.044436320662498474
"8496_10",0.9957911968231201
"7429_1",0.031227311119437218
"9457_1",0.011825778521597385
"9602_8",0.9867097735404968
"4198_1",0.0218817126005888
"154_2",0.21379736065864563
"5070_2",0.006083069834858179
"4207_8",0.9393634796142578
"7758_8",0.9812927842140198
"4439_9",0.977536141872406
"12042_1",0.004765463527292013
"7244_1",0.012633749283850193
"6854_1",0.011934405192732811
"11932_10",0.9900476932525635
"4151_10",0.9870761036872864
"7265_1",0.02803175151348114
"10272_7",0.9942436814308167
"4256_4",0.13252058625221252
"1225_7",0.9772413969039917
"956_10",0.9898191094398499
"6389_2",0.01566779613494873
"1365_4",0.01706087961792946
"4752_7",0.9431042671203613
"276_10",0.9838417768478394
"8766_9",0.15944918990135193
"11225_10",0.8612824082374573
"6920_1",0.02241036854684353
"11536_1",0.0031190046574920416
"1923_9",0.9872467517852783
"11460_10",0.9775069952011108
"10054_7",0.9595924019813538
"10845_1",0.005373663734644651
"10231_4",0.26719462871551514
"9430_8",0.7829048037528992
"3226_2",0.00564491655677557
"4298_3",0.826852560043335
"10635_4",0.04524025693535805
"10567_4",0.03308620676398277
"5460_10",0.9928694367408752
"7310_7",0.810947835445404
"10330_2",0.009644723497331142
"5151_9",0.9929794669151306
"11_3",0.8736278414726257
"1448_8",0.451444149017334
"10130_8",0.6436954736709595
"2199_3",0.018096327781677246
"1761_10",0.9867706298828125
"2782_1",0.006309256888926029
"7618_10",0.9931073784828186
"85_10",0.9607363343238831
"5730_3",0.06716523319482803
"3641_1",0.8837568163871765
"8190_9",0.9945220947265625
"9533_10",0.9929441809654236
"9508_1",0.014701064676046371
"237_8",0.994925856590271
"3981_7",0.5129895210266113
"7194_9",0.9790217876434326
"10584_8",0.4547058343887329
"248_2",0.008085920475423336
"8358_4",0.025872964411973953
"1218_1",0.004464699421077967
"4191_10",0.06716454774141312
"3090_8",0.9537399411201477
"11923_2",0.08631734549999237
"1640_8",0.8699460625648499
"9972_3",0.01398209948092699
"11818_4",0.9114930033683777
"4350_10",0.9681617021560669
"877_10",0.7088635563850403
"10017_8",0.9599846601486206
"7975_10",0.9935932755470276
"8436_1",0.07628080248832703
"6024_7",0.8660411834716797
"3112_1",0.015809716656804085
"951_10",0.9741600155830383
"1622_1",0.008757888339459896
"191_3",0.22312691807746887
"5669_1",0.005708160810172558
"1891_4",0.1536281406879425
"12173_9",0.9730782508850098
"7887_7",0.5142342448234558
"3256_10",0.8016432523727417
"5419_1",0.0028931470587849617
"7635_1",0.02506457269191742
"8297_2",0.07993779331445694
"7137_8",0.8669780492782593
"7562_3",0.08101440221071243
"9944_1",0.004071274306625128
"4288_1",0.004568459466099739
"8087_1",0.04736791551113129
"4771_10",0.9818578958511353
"10482_10",0.9626290202140808
"5324_10",0.9950148463249207
"3080_1",0.08640383929014206
"10923_7",0.7207385301589966
"1753_7",0.989116370677948
"317_10",0.9892746806144714
"12474_8",0.8498046398162842
"773_8",0.9938700199127197
"388_1",0.05306188762187958
"12141_2",0.4961169958114624
"5667_1",0.3350870907306671
"1071_9",0.9883409142494202
"2897_10",0.9821511507034302
"9481_4",0.2830900549888611
"12025_1",0.007365641184151173
"8879_7",0.8990563750267029
"5683_1",0.020610878244042397
"7026_1",0.0075461226515471935
"2439_1",0.14257444441318512
"3631_7",0.9347692728042603
"1650_9",0.4133402407169342
"5378_7",0.9943460822105408
"9745_1",0.0029664936009794474
"11563_8",0.9356012344360352
"299_8",0.990000307559967
"9471_2",0.5729407668113708
"1866_1",0.20607109367847443
"2639_4",0.15981267392635345
"5122_1",0.07327374815940857
"12341_7",0.48582082986831665
"2936_8",0.9948225021362305
"8647_10",0.73256915807724
"4255_9",0.9904531240463257
"7262_8",0.9162641167640686
"8413_10",0.930604875087738
"10080_1",0.029134521260857582
"3973_1",0.2578035891056061
"8752_9",0.9953926801681519
"4018_2",0.07053215801715851
"7669_1",0.008754147216677666
"10421_4",0.01609283685684204
"7854_8",0.9896201491355896
"162_8",0.07660660892724991
"11614_9",0.9801681041717529
"11343_8",0.990151584148407
"1708_7",0.052656132727861404
"7115_4",0.9592222571372986
"10498_10",0.12398718297481537
"2944_8",0.9918661713600159
"10474_3",0.051739517599344254
"1263_1",0.009387489408254623
"1693_4",0.9266777038574219
"9600_9",0.6155601739883423
"11173_2",0.3478020429611206
"3961_2",0.02099437266588211
"8011_1",0.9034031629562378
"7386_8",0.5958770513534546
"8787_8",0.9314296245574951
"12349_9",0.9224151968955994
"1776_4",0.02570522017776966
"5885_4",0.9912936091423035
"220_4",0.018630431964993477
"5547_8",0.9946824908256531
"2853_1",0.037533070892095566
"2157_2",0.20336595177650452
"11667_2",0.9246193170547485
"194_7",0.23379795253276825
"1633_1",0.004878298845142126
"6897_2",0.029574604704976082
"11568_2",0.13793736696243286
"9219_1",0.1005895808339119
"477_8",0.9894173741340637
"8980_3",0.980901837348938
"4612_10",0.896912157535553
"8030_10",0.9931808710098267
"1846_8",0.9968949556350708
"2786_8",0.9805012941360474
"2634_1",0.0358131118118763
"3110_8",0.9751571416854858
"11587_8",0.9054367542266846
"11262_8",0.9742471575737
"5680_7",0.14752182364463806
"4583_4",0.19824491441249847
"1451_1",0.006956732831895351
"4244_4",0.014741730876266956
"6176_4",0.018124381080269814
"8851_10",0.9945388436317444
"908_9",0.9927428960800171
"7494_9",0.7375903725624084
"8061_3",0.023420877754688263
"789_1",0.15726600587368011
"2374_7",0.9380649328231812
"11225_3",0.011882813647389412
"4467_4",0.01598949357867241
"8516_10",0.22999094426631927
"4121_10",0.983860969543457
"10267_7",0.08357149362564087
"6040_8",0.9054908752441406
"8338_7",0.9594695568084717
"2903_7",0.9931488633155823
"6662_9",0.9690911173820496
"5333_10",0.9834679365158081
"7470_4",0.023514779284596443
"8813_1",0.3012089431285858
"4514_3",0.8948848843574524
"9584_7",0.12954698503017426
"11706_8",0.9815570116043091
"11538_8",0.9830097556114197
"4210_1",0.0044396137818694115
"8984_1",0.007615211419761181
"3431_4",0.011598275043070316
"4973_10",0.9844722151756287
"12260_1",0.007917153649032116
"4267_10",0.9829980134963989
"9906_9",0.992567777633667
"670_7",0.9933571219444275
"6270_3",0.017419397830963135
"5164_4",0.1336357593536377
"9741_2",0.007938778027892113
"3761_8",0.6093366146087646
"2651_2",0.03908856213092804
"7448_10",0.9731584191322327
"7184_9",0.9923791885375977
"1313_9",0.9301602244377136
"10654_8",0.9918925762176514
"7151_1",0.006968057248741388
"2320_10",0.9827628135681152
"12033_7",0.41997191309928894
"6429_1",0.1215783953666687
"1420_4",0.9555496573448181
"3002_7",0.5413693785667419
"1299_1",0.04190564528107643
"7897_9",0.9945254325866699
"1529_4",0.013414351269602776
"9760_2",0.01628740504384041
"11318_1",0.024871347472071648
"2217_3",0.09601849317550659
"11641_2",0.09010209888219833
"7238_10",0.9911168813705444
"7710_8",0.9568598866462708
"12011_8",0.9561386704444885
"4495_7",0.9877182245254517
"11144_4",0.06112905964255333
"5625_2",0.01601182110607624
"2926_7",0.5705922245979309
"8538_8",0.9489143490791321
"8875_10",0.5426034927368164
"10881_10",0.9922972321510315
"1662_7",0.9179784059524536
"4560_9",0.19289475679397583
"6714_4",0.00566930091008544
"9059_10",0.9770900011062622
"6631_10",0.8351441025733948
"8520_1",0.01904270239174366
"918_4",0.057587817311286926
"3102_10",0.9847038984298706
"3611_2",0.015646344050765038
"8434_10",0.9919033646583557
"681_7",0.9953997731208801
"7386_4",0.058810044080019
"7566_9",0.08251515030860901
"10110_10",0.9910972118377686
"10486_10",0.9941369295120239
"1492_3",0.7465782165527344
"11823_1",0.027327628806233406
"2331_9",0.986579954624176
"2200_2",0.009900172241032124
"9547_1",0.05331607908010483
"785_2",0.006545401178300381
"5101_4",0.14473505318164825
"5657_10",0.9539756178855896
"6902_7",0.8411983847618103
"1490_9",0.947960615158081
"7148_9",0.4637717008590698
"7387_8",0.8241862654685974
"8277_9",0.9669232964515686
"6912_7",0.9730353951454163
"170_2",0.7431140542030334
"7702_10",0.9959606528282166
"4393_3",0.005129850469529629
"2608_3",0.983939528465271
"4931_8",0.9914541244506836
"10589_10",0.9289904236793518
"8623_4",0.01023027766495943
"6057_2",0.017320673912763596
"2704_9",0.9937884211540222
"1790_2",0.30077359080314636
"12370_1",0.004615193698555231
"159_1",0.005384409334510565
"343_9",0.9962706565856934
"2128_9",0.9938847422599792
"11181_8",0.9692654013633728
"11775_10",0.9953535795211792
"3514_10",0.982660710811615
"6993_2",0.009986389428377151
"2866_9",0.4468332529067993
"1000_9",0.9866219162940979
"11772_7",0.9537580013275146
"3355_9",0.11169158667325974
"8519_8",0.8172624111175537
"7879_3",0.1655000001192093
"4332_10",0.9860327839851379
"5403_1",0.005343965720385313
"1514_7",0.06611353158950806
"7904_1",0.007541864179074764
"10550_2",0.5077245831489563
"11442_10",0.9701658487319946
"2821_3",0.07503218948841095
"5766_1",0.0037313993088901043
"8061_9",0.9931764006614685
"2166_1",0.004226816352456808
"6206_1",0.01148128043860197
"11124_2",0.01001742947846651
"7625_10",0.8675133585929871
"90_9",0.9237490892410278
"7959_10",0.9791033267974854
"7029_10",0.9516587257385254
"779_8",0.989236056804657
"1101_4",0.03857557848095894
"11189_4",0.007909310981631279
"9790_4",0.01083172857761383
"10861_1",0.03878055512905121
"5902_2",0.19343651831150055
"9545_10",0.9580817222595215
"3730_1",0.0028625952545553446
"4951_9",0.32637009024620056
"3295_1",0.006879778578877449
"9495_2",0.6686883568763733
"2876_1",0.6820457577705383
"2796_1",0.014937294647097588
"10338_3",0.16878922283649445
"10913_7",0.2846342623233795
"4685_2",0.007348848041146994
"11586_1",0.047134168446063995
"4904_7",0.4286445379257202
"7110_7",0.8242524266242981
"2086_4",0.6533893346786499
"7372_7",0.8771334886550903
"135_9",0.9792308211326599
"7038_3",0.9199777245521545
"1119_2",0.016402510926127434
"5057_8",0.8255899548530579
"3479_10",0.9942313432693481
"6489_8",0.9944527745246887
"4910_8",0.48573699593544006
"5979_10",0.9718307852745056
"11304_1",0.0214677806943655
"2102_9",0.9922487735748291
"8048_1",0.0055150557309389114
"12153_7",0.9079986214637756
"4832_8",0.9580751657485962
"3079_9",0.9822522401809692
"8254_2",0.00864274799823761
"7981_7",0.9826393127441406
"611_1",0.46218806505203247
"307_10",0.9838588833808899
"8861_3",0.07001210004091263
"4635_4",0.7433969378471375
"6197_7",0.9620040655136108
"6739_3",0.07220468670129776
"8588_9",0.903326690196991
"8461_7",0.7196905016899109
"10089_1",0.07992155849933624
"2609_7",0.9511135220527649
"1418_3",0.2839464843273163
"2661_10",0.9881163835525513
"1253_9",0.9674422740936279
"8815_9",0.9779035449028015
"9867_8",0.9910615086555481
"2155_1",0.02103177085518837
"12259_4",0.08001196384429932
"11224_3",0.5677521824836731
"4781_1",0.004920437000691891
"4354_9",0.9922101497650146
"9629_9",0.9218133091926575
"3629_9",0.9954753518104553
"6445_10",0.9906778335571289
"9526_10",0.9936834573745728
"5138_2",0.015690196305513382
"349_10",0.9237062931060791
"2099_7",0.9860935211181641
"4411_1",0.38903889060020447
"8127_3",0.04014206305146217
"5225_8",0.9592347741127014
"7970_3",0.015320871025323868
"5688_7",0.7042613625526428
"12099_3",0.3807845115661621
"6020_4",0.12662939727306366
"3892_8",0.9734736084938049
"2098_8",0.9783633947372437
"4851_7",0.9797242879867554
"10967_10",0.4857028126716614
"6230_4",0.36181411147117615
"2211_2",0.03966817259788513
"11978_10",0.9885575771331787
"8802_1",0.014483391307294369
"11010_3",0.004999015014618635
"10083_2",0.21152496337890625
"5588_10",0.2660151422023773
"958_10",0.8581666350364685
"6771_4",0.4162008464336395
"6767_9",0.9656394124031067
"7302_10",0.9787745475769043
"5324_3",0.009786408394575119
"7737_10",0.995775043964386
"8603_10",0.9801575541496277
"3029_7",0.9962730407714844
"8640_2",0.011500817723572254
"2139_1",0.004781398922204971
"6305_10",0.9932098984718323
"6884_7",0.9906084537506104
"5534_8",0.982406735420227
"7619_8",0.9823761582374573
"10057_8",0.87030029296875
"972_7",0.9937747716903687
"6245_8",0.9617959260940552
"6627_7",0.9925848841667175
"3621_10",0.2552641034126282
"2290_4",0.9819360375404358
"24_4",0.24204741418361664
"5689_1",0.004873992409557104
"6497_4",0.10478652268648148
"12405_4",0.9731758832931519
"11720_7",0.9916011095046997
"10088_1",0.009332014247775078
"9258_9",0.9954545497894287
"354_4",0.8813103437423706
"4770_10",0.9753393530845642
"1035_3",0.5795714259147644
"739_1",0.006731738802045584
"6267_7",0.9781302213668823
"1562_8",0.9828313589096069
"1438_1",0.004118467215448618
"281_8",0.9949250221252441
"1818_1",0.5650237798690796
"3943_3",0.07982916384935379
"8116_4",0.7490313053131104
"6984_1",0.008724719285964966
"5330_4",0.005581081844866276
"8821_8",0.9914650321006775
"10484_10",0.9947754144668579
"1886_4",0.01583174429833889
"7943_2",0.33111682534217834
"6438_7",0.9870255589485168
"8931_10",0.9772804379463196
"10538_10",0.9485000967979431
"534_10",0.9885030388832092
"7329_2",0.011434911750257015
"6614_2",0.9692529439926147
"710_10",0.892188310623169
"3120_4",0.118804432451725
"9046_1",0.006389783229678869
"5638_2",0.6481871008872986
"2455_4",0.08191625773906708
"2652_3",0.7601516842842102
"11006_4",0.822361409664154
"5065_3",0.00964085292071104
"9805_10",0.9832131266593933
